millis,roll,pitch,yaw,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,CurrentTemp,CurrentPres,altitude,altitude_lissee,max_altitude,phase_vol,source,time_sec,alt
364654.0,-62.58,-9.44,0.6,1.85,-5.0,-0.37,-5.09,-3.7,3.38,16.38,99839.37,130.99,131.82,145.56,0.0,vol 6,8.204,127.52241379310344
364664.0,-62.78,-9.27,0.64,1.58,-5.91,-0.81,-5.01,-4.12,3.57,16.38,99839.37,130.99,131.74,145.56,0.0,vol 6,8.214,127.52241379310344
364674.0,-62.76,-9.3,0.67,2.03,-7.66,-1.58,-4.95,-4.53,3.61,16.38,99842.68,130.71,131.63,145.56,0.0,vol 6,8.224,127.24241379310344
364684.0,-62.66,-9.43,0.71,2.91,-9.42,-2.51,-4.91,-4.9,3.45,16.38,99842.68,130.71,131.54,145.56,0.0,vol 6,8.234,127.24241379310344
364694.0,-62.6,-9.54,0.74,3.73,-10.86,-3.37,-4.8,-5.18,3.14,16.38,99842.68,130.71,131.46,145.56,0.0,vol 6,8.244,127.24241379310344
364704.0,-62.5,-9.61,0.76,4.3,-11.74,-4.63,-4.57,-5.33,2.74,16.38,99842.68,130.47,131.36,145.56,0.0,vol 6,8.254,127.00241379310344
364714.0,-62.37,-9.64,0.79,4.32,-11.56,-6.0,-4.2,-5.31,2.33,16.38,99845.52,130.47,131.27,145.56,0.0,vol 6,8.264,127.00241379310344
364724.0,-62.28,-9.65,0.81,4.04,-11.03,-6.87,-3.82,-5.21,1.96,16.38,99845.52,130.47,131.19,145.56,0.0,vol 6,8.274,127.00241379310344
364733.0,-62.23,-9.6,0.82,3.43,-10.6,-7.5,-3.38,-5.14,1.46,16.38,99845.52,130.47,131.12,145.56,0.0,vol 6,8.283,127.00241379310344
364743.0,-62.17,-9.57,0.83,2.94,-10.08,-7.95,-2.89,-5.06,0.92,16.38,99850.22,130.07,131.01,145.56,0.0,vol 6,8.293,126.60241379310344
364754.0,-62.07,-9.58,0.84,2.66,-9.33,-8.26,-2.27,-4.9,0.42,16.38,99850.22,130.07,130.92,145.56,0.0,vol 6,8.304,126.60241379310344
364764.0,-62.01,-9.63,0.84,2.65,-9.03,-8.59,-1.64,-4.69,0.02,16.38,99850.22,130.07,130.83,145.56,0.0,vol 6,8.314,126.60241379310344
364774.0,-61.95,-9.69,0.83,2.91,-9.12,-9.25,-0.92,-4.41,-0.38,16.38,99850.22,130.07,130.76,145.56,0.0,vol 6,8.324,126.60241379310344
364783.0,-61.9,-9.76,0.82,3.17,-9.32,-9.82,-0.1,-4.01,-0.82,16.38,99855.17,129.65,130.65,145.56,0.0,vol 6,8.333,126.18241379310344
364793.0,-61.87,-9.81,0.81,3.34,-9.41,-10.13,0.69,-3.59,-1.25,16.38,99855.17,129.65,130.55,145.56,0.0,vol 6,8.343,126.18241379310344
364803.0,-61.87,-9.84,0.79,3.39,-9.63,-10.18,1.52,-3.1,-1.76,16.38,99855.17,129.65,130.46,145.56,0.0,vol 6,8.353,126.18241379310344
364813.0,-61.88,-9.86,0.77,3.34,-9.72,-9.99,2.3,-2.6,-2.32,16.38,99855.17,129.65,130.38,145.56,0.0,vol 6,8.363,126.18241379310344
364823.0,-61.88,-9.87,0.74,3.25,-9.76,-9.81,3.04,-2.13,-2.89,16.38,99860.14,129.24,130.26,145.56,0.0,vol 6,8.373,125.77241379310344
364833.0,-61.9,-9.87,0.71,3.24,-10.2,-9.7,3.82,-1.64,-3.55,16.38,99860.14,129.24,130.16,145.56,0.0,vol 6,8.383,125.77241379310344
364842.0,-61.92,-9.89,0.67,3.42,-10.96,-9.93,4.44,-1.25,-4.16,16.38,99860.14,129.24,130.07,145.56,0.0,vol 6,8.392,125.77241379310344
364853.0,-61.92,-9.91,0.62,3.77,-12.03,-10.34,5.12,-0.81,-4.96,16.38,99860.14,128.84,129.95,145.56,0.0,vol 6,8.403,125.37241379310343
364863.0,-61.92,-9.93,0.56,4.19,-13.13,-10.67,5.76,-0.37,-5.9,16.38,99864.83,128.84,129.83,145.56,0.0,vol 6,8.413,125.37241379310343
364873.0,-61.91,-9.94,0.49,4.41,-13.82,-10.67,6.29,0.02,-6.97,16.38,99864.83,128.84,129.74,145.56,0.0,vol 6,8.423,125.37241379310343
364882.0,-61.9,-9.93,0.41,4.18,-13.7,-10.08,6.75,0.29,-8.07,16.38,99864.83,128.84,129.65,145.56,0.0,vol 6,8.432,125.37241379310343
364892.0,-61.87,-9.87,0.32,3.51,-12.72,-9.14,7.16,0.39,-9.08,16.38,99871.19,128.31,129.51,145.56,0.0,vol 6,8.442,124.84241379310345
364902.0,-61.84,-9.79,0.22,2.63,-11.4,-8.02,7.53,0.3,-9.92,16.38,99871.19,128.31,129.39,145.56,0.0,vol 6,8.452,124.84241379310345
364912.0,-61.76,-9.74,0.11,2.02,-9.97,-7.08,7.89,0.02,-10.54,16.38,99871.19,128.31,129.28,145.56,0.0,vol 6,8.462,124.84241379310345
364922.0,-61.64,-9.77,0.01,1.91,-8.59,-6.34,8.23,-0.35,-10.91,16.38,99871.19,128.31,129.18,145.56,0.0,vol 6,8.472,124.84241379310345
364932.0,-61.38,-9.89,-0.11,2.05,-6.94,-5.9,8.67,-0.89,-11.07,16.37,99877.66,127.76,129.04,145.56,0.0,vol 6,8.482,124.29241379310344
364942.0,-60.99,-10.0,-0.21,2.12,-5.27,-5.78,9.26,-1.49,-10.94,16.37,99877.66,127.76,128.91,145.56,0.0,vol 6,8.492,124.29241379310344
364952.0,-60.59,-10.02,-0.32,1.84,-3.8,-5.6,9.96,-2.12,-10.57,16.37,99877.66,127.76,128.8,145.56,0.0,vol 6,8.502,124.29241379310344
364962.0,-60.18,-9.92,-0.42,1.25,-2.58,-5.31,10.76,-2.85,-9.95,16.37,99877.66,127.76,128.7,145.56,0.0,vol 6,8.512,124.29241379310344
364972.0,-59.83,-9.82,-0.51,0.81,-1.79,-5.09,11.46,-3.53,-9.25,16.37,99886.53,127.01,128.53,145.56,0.0,vol 6,8.522,123.54241379310344
364982.0,-59.45,-9.81,-0.6,0.68,-1.16,-5.12,12.13,-4.21,-8.44,16.37,99886.53,127.01,128.38,145.56,0.0,vol 6,8.532,123.54241379310344
364992.0,-59.11,-9.93,-0.67,0.91,-0.71,-5.46,12.77,-4.77,-7.62,16.37,99886.53,127.01,128.24,145.56,0.0,vol 6,8.542,123.54241379310344
365002.0,-58.83,-10.14,-0.74,1.46,-0.39,-6.22,13.58,-5.3,-6.58,16.37,99896.58,126.17,128.03,145.56,0.0,vol 6,8.552,122.70241379310345
365012.0,-58.7,-10.33,-0.79,2.24,-0.46,-7.44,14.56,-5.66,-5.45,16.37,99896.58,126.17,127.85,145.56,0.0,vol 6,8.562,122.70241379310345
365022.0,-58.65,-10.5,-0.83,3.21,-1.0,-8.99,15.75,-5.78,-4.26,16.37,99896.58,126.17,127.68,145.56,0.0,vol 6,8.572,122.70241379310345
365032.0,-58.63,-10.64,-0.86,4.17,-1.87,-10.33,17.1,-5.64,-3.09,16.37,99896.58,126.17,127.53,145.56,0.0,vol 6,8.582,122.70241379310345
365041.0,-58.61,-10.76,-0.88,4.98,-2.84,-11.07,17.43,-5.29,-2.0,16.37,99907.3,125.26,127.3,145.56,0.0,vol 6,8.591,121.79241379310344
365051.0,-58.58,-10.88,-0.89,5.6,-3.76,-11.27,17.43,-4.79,-1.03,16.37,99907.3,125.26,127.1,145.56,0.0,vol 6,8.601,121.79241379310344
365062.0,-58.56,-10.97,-0.89,5.97,-4.63,-11.0,17.43,-4.19,-0.21,16.37,99907.3,125.26,126.91,145.56,0.0,vol 6,8.612,121.79241379310344
365072.0,-58.55,-11.06,-0.89,6.16,-5.47,-10.28,17.43,-3.56,0.43,16.37,99907.3,125.26,126.75,145.56,0.0,vol 6,8.622,121.79241379310344
365082.0,-58.58,-11.15,-0.88,6.27,-6.27,-9.14,17.43,-2.95,0.88,16.37,99918.01,124.36,126.51,145.56,0.0,vol 6,8.632,120.89241379310344
365093.0,-58.66,-11.28,-0.87,6.5,-7.13,-7.51,17.43,-2.38,1.15,16.37,99918.01,124.36,126.3,145.56,0.0,vol 6,8.643,120.89241379310344
365103.0,-58.69,-11.43,-0.86,6.79,-7.68,-5.76,17.43,-2.01,1.21,16.37,99918.01,124.36,126.1,145.56,0.0,vol 6,8.653,120.89241379310344
365112.0,-58.67,-11.59,-0.85,7.08,-7.88,-3.92,17.43,-1.8,1.16,16.37,99918.01,123.76,125.87,145.56,0.0,vol 6,8.662,120.29241379310344
365122.0,-58.55,-11.73,-0.83,7.19,-7.69,-2.21,17.43,-1.76,1.05,16.37,99925.2,123.76,125.66,145.56,0.0,vol 6,8.672,120.29241379310344
365132.0,-58.37,-11.84,-0.83,7.07,-7.18,-0.71,17.43,-1.86,0.94,16.37,99925.2,123.76,125.47,145.56,0.0,vol 6,8.682,120.29241379310344
365142.0,-58.12,-11.95,-0.82,6.87,-6.47,0.57,17.04,-2.07,0.87,16.37,99925.2,123.76,125.3,145.56,0.0,vol 6,8.692,120.29241379310344
365152.0,-57.84,-12.05,-0.81,6.71,-5.75,1.6,15.49,-2.35,0.86,16.37,99930.91,123.28,125.09,145.56,0.0,vol 6,8.702,119.81241379310345
365163.0,-57.56,-12.12,-0.8,6.74,-5.2,2.4,13.89,-2.69,0.9,16.37,99930.91,123.28,124.91,145.56,0.0,vol 6,8.713,119.81241379310345
365173.0,-57.32,-12.18,-0.79,6.94,-4.89,3.0,12.07,-3.12,0.96,16.37,99930.91,123.28,124.75,145.56,0.0,vol 6,8.723,119.81241379310345
365183.0,-57.15,-12.24,-0.78,7.22,-4.82,3.29,10.37,-3.53,1.01,16.37,99930.91,123.28,124.6,145.56,0.0,vol 6,8.733,119.81241379310345
365193.0,-57.03,-12.32,-0.77,7.3,-4.68,3.28,8.68,-3.97,1.02,16.37,99937.09,122.76,124.42,145.56,0.0,vol 6,8.743,119.29241379310344
365202.0,-56.96,-12.4,-0.76,7.18,-4.53,2.93,7.22,-4.35,1.02,16.37,99937.09,122.76,124.25,145.56,0.0,vol 6,8.752,119.29241379310344
365212.0,-56.91,-12.51,-0.75,6.81,-4.23,2.3,5.78,-4.72,1.0,16.37,99937.09,122.76,124.1,145.56,0.0,vol 6,8.762,119.29241379310344
365222.0,-56.92,-12.6,-0.74,6.18,-3.95,1.54,4.56,-5.02,1.0,16.37,99937.09,122.76,123.97,145.56,0.0,vol 6,8.772,119.29241379310344
365232.0,-56.95,-12.65,-0.73,5.52,-3.68,0.78,3.58,-5.24,1.0,16.37,99943.96,122.18,123.79,145.56,0.0,vol 6,8.782,118.71241379310344
365242.0,-57.0,-12.66,-0.72,5.03,-3.56,0.03,2.82,-5.38,1.01,16.37,99943.96,122.18,123.63,145.56,0.0,vol 6,8.792,118.71241379310344
365252.0,-57.02,-12.64,-0.71,4.82,-3.59,-0.68,2.24,-5.47,1.02,16.37,99943.96,122.18,123.48,145.56,0.0,vol 6,8.802,118.71241379310344
365262.0,-57.03,-12.58,-0.7,4.92,-3.86,-1.46,1.83,-5.5,1.0,16.37,99950.83,121.6,123.29,145.56,0.0,vol 6,8.812,118.13241379310344
365272.0,-57.0,-12.5,-0.69,5.27,-4.33,-2.42,1.54,-5.46,0.94,16.37,99950.83,121.6,123.12,145.56,0.0,vol 6,8.822,118.13241379310344
365282.0,-56.97,-12.46,-0.68,5.58,-4.72,-3.22,1.43,-5.38,0.85,16.37,99950.83,121.6,122.97,145.56,0.0,vol 6,8.832,118.13241379310344
365292.0,-56.92,-12.42,-0.67,5.79,-5.02,-4.01,1.45,-5.22,0.72,16.37,99950.83,121.6,122.83,145.56,0.0,vol 6,8.842,118.13241379310344
365302.0,-56.89,-12.38,-0.67,5.88,-5.24,-4.68,1.59,-5.01,0.58,16.37,99956.52,121.12,122.66,145.56,0.0,vol 6,8.852,117.65241379310343
365312.0,-56.83,-12.36,-0.66,5.99,-5.39,-5.31,1.86,-4.77,0.44,16.37,99956.52,121.12,122.51,145.56,0.0,vol 6,8.862,117.65241379310343
365322.0,-56.77,-12.36,-0.66,6.25,-5.63,-5.99,2.24,-4.48,0.31,16.37,99956.52,121.12,122.37,145.56,0.0,vol 6,8.872,117.65241379310343
365332.0,-56.7,-12.37,-0.66,6.7,-5.95,-6.8,2.77,-4.14,0.19,16.37,99956.52,121.12,122.25,145.56,0.0,vol 6,8.882,117.65241379310343
365342.0,-56.63,-12.38,-0.66,7.02,-6.16,-7.5,3.51,-3.69,0.05,16.37,99960.7,120.77,122.1,145.56,0.0,vol 6,8.892,117.30241379310344
365352.0,-56.57,-12.38,-0.66,6.8,-6.0,-7.59,4.26,-3.29,-0.03,16.37,99960.7,120.77,121.96,145.56,0.0,vol 6,8.902,117.30241379310344
365362.0,-56.51,-12.38,-0.66,6.57,-5.86,-7.6,5.03,-2.9,-0.07,16.37,99960.7,120.77,121.84,145.56,0.0,vol 6,8.912,117.30241379310344
365372.0,-56.48,-12.36,-0.66,5.89,-5.52,-7.11,5.76,-2.56,-0.07,16.37,99964.72,120.43,121.7,145.56,0.0,vol 6,8.922,116.96241379310344
365382.0,-56.45,-12.35,-0.66,5.46,-5.34,-6.72,6.43,-2.28,-0.02,16.37,99964.72,120.43,121.58,145.56,0.0,vol 6,8.932,116.96241379310344
365392.0,-56.42,-12.35,-0.66,5.24,-5.32,-6.47,7.05,-2.04,0.07,16.37,99964.72,120.43,121.46,145.56,0.0,vol 6,8.942,116.96241379310344
365402.0,-56.41,-12.36,-0.66,5.17,-5.48,-6.24,7.62,-1.82,0.17,16.37,99964.72,120.43,121.36,145.56,0.0,vol 6,8.952,116.96241379310344
365412.0,-56.4,-12.37,-0.65,5.13,-5.73,-6.05,8.13,-1.6,0.27,16.37,99970.08,119.98,121.22,145.56,0.0,vol 6,8.962,116.51241379310343
365422.0,-56.4,-12.37,-0.65,5.08,-5.99,-5.77,8.58,-1.37,0.36,16.37,99970.08,119.98,121.1,145.56,0.0,vol 6,8.972,116.51241379310343
365432.0,-56.41,-12.37,-0.65,4.96,-6.23,-5.44,8.98,-1.14,0.44,16.37,99970.08,119.98,120.98,145.56,0.0,vol 6,8.982,116.51241379310343
365443.0,-56.42,-12.37,-0.64,4.8,-6.4,-4.92,9.32,-0.91,0.5,16.37,99970.08,119.98,120.88,145.56,0.0,vol 6,8.993,116.51241379310343
365452.0,-56.44,-12.38,-0.64,4.67,-6.51,-4.34,9.57,-0.7,0.55,16.37,99975.44,119.53,120.75,145.56,0.0,vol 6,9.002,116.06241379310345
365462.0,-56.45,-12.4,-0.63,4.57,-6.55,-3.68,9.72,-0.51,0.59,16.37,99975.44,119.53,120.63,145.56,0.0,vol 6,9.012,116.06241379310345
365473.0,-56.46,-12.43,-0.62,4.53,-6.61,-2.97,9.78,-0.34,0.62,16.37,99975.44,119.53,120.52,145.56,0.0,vol 6,9.023,116.06241379310345
365483.0,-56.45,-12.46,-0.62,4.53,-6.7,-2.23,9.72,-0.2,0.64,16.37,99975.44,119.09,120.37,145.56,0.0,vol 6,9.033,115.62241379310343
365493.0,-56.42,-12.49,-0.61,4.59,-6.8,-1.47,9.54,-0.08,0.63,16.37,99980.63,119.09,120.25,145.56,0.0,vol 6,9.043,115.62241379310343
365503.0,-56.37,-12.53,-0.61,4.73,-6.9,-0.73,9.23,0.01,0.6,16.37,99980.63,119.09,120.13,145.56,0.0,vol 6,9.053,115.62241379310343
365513.0,-56.26,-12.56,-0.6,4.91,-6.95,0.01,8.79,0.08,0.53,16.37,99980.63,119.09,120.03,145.56,0.0,vol 6,9.063,115.62241379310343
365523.0,-56.12,-12.6,-0.6,5.09,-6.9,0.76,8.21,0.1,0.43,16.37,99985.92,118.65,119.89,145.56,0.0,vol 6,9.073,115.18241379310344
365532.0,-55.96,-12.64,-0.59,5.28,-6.78,1.44,7.51,0.09,0.32,16.37,99985.92,118.65,119.76,145.56,0.0,vol 6,9.082,115.18241379310344
365542.0,-55.79,-12.69,-0.59,5.53,-6.66,2.11,6.68,0.03,0.2,16.37,99985.92,118.65,119.65,145.56,0.0,vol 6,9.092,115.18241379310344
365552.0,-55.61,-12.73,-0.59,5.95,-6.66,2.84,5.71,-0.07,0.07,16.37,99985.92,118.65,119.55,145.56,0.0,vol 6,9.102,115.18241379310344
365562.0,-55.44,-12.78,-0.59,6.64,-6.83,3.61,4.55,-0.25,-0.11,16.37,99991.78,118.15,119.41,145.56,0.0,vol 6,9.112,114.68241379310344
365573.0,-55.27,-12.86,-0.59,7.52,-6.95,4.4,3.15,-0.52,-0.34,16.37,99991.78,118.15,119.29,145.56,0.0,vol 6,9.123,114.68241379310344
365583.0,-55.12,-12.96,-0.6,8.54,-6.97,5.01,1.53,-0.9,-0.61,16.37,99991.78,118.15,119.17,145.56,0.0,vol 6,9.133,114.68241379310344
365593.0,-55.01,-13.13,-0.61,9.76,-6.97,5.06,-0.42,-1.38,-0.94,16.37,99991.78,118.15,119.07,145.56,0.0,vol 6,9.143,114.68241379310344
365603.0,-54.97,-13.27,-0.62,10.61,-6.96,4.71,-2.21,-1.81,-1.28,16.37,99998.15,117.62,118.93,145.56,0.0,vol 6,9.153,114.15241379310343
365613.0,-54.97,-13.42,-0.64,10.97,-6.69,3.83,-3.92,-2.2,-1.64,16.37,99998.15,117.62,118.79,145.56,0.0,vol 6,9.163,114.15241379310343
365623.0,-54.98,-13.57,-0.66,10.59,-6.02,2.74,-5.38,-2.47,-1.96,16.37,99998.15,117.62,118.68,145.56,0.0,vol 6,9.173,114.15241379310343
365633.0,-55.01,-13.69,-0.68,9.57,-5.17,1.63,-6.52,-2.61,-2.21,16.37,100005.52,117.0,118.51,145.56,0.0,vol 6,9.183,113.53241379310344
365643.0,-55.06,-13.78,-0.7,8.28,-4.32,0.62,-7.32,-2.63,-2.37,16.37,100005.52,117.0,118.36,145.56,0.0,vol 6,9.193,113.53241379310344
365653.0,-55.1,-13.85,-0.73,7.15,-3.61,-0.22,-7.84,-2.55,-2.45,16.37,100005.52,117.0,118.22,145.56,0.0,vol 6,9.203,113.53241379310344
365663.0,-55.11,-13.9,-0.75,6.51,-3.05,-0.94,-8.13,-2.41,-2.45,16.37,100005.52,117.0,118.1,145.56,0.0,vol 6,9.213,113.53241379310344
365673.0,-55.05,-13.92,-0.78,6.46,-2.63,-1.75,-8.22,-2.23,-2.39,16.37,100013.39,116.34,117.92,145.56,0.0,vol 6,9.223,112.87241379310343
365683.0,-54.92,-13.94,-0.8,6.83,-2.14,-2.58,-8.05,-1.98,-2.23,16.37,100013.39,116.34,117.76,145.56,0.0,vol 6,9.233,112.87241379310343
365693.0,-54.83,-13.97,-0.82,7.06,-1.65,-3.0,-7.73,-1.76,-2.01,16.37,100013.39,116.34,117.62,145.56,0.0,vol 6,9.243,112.87241379310343
365703.0,-54.73,-14.0,-0.84,7.03,-1.09,-3.16,-7.23,-1.54,-1.67,16.37,100013.39,116.34,117.49,145.56,0.0,vol 6,9.253,112.87241379310343
365713.0,-54.67,-14.0,-0.85,6.69,-0.64,-3.15,-6.65,-1.37,-1.27,16.37,100019.86,115.79,117.32,145.56,0.0,vol 6,9.263,112.32241379310344
365723.0,-54.66,-13.98,-0.86,6.23,-0.38,-3.09,-6.03,-1.26,-0.82,16.37,100019.86,115.79,117.17,145.56,0.0,vol 6,9.273,112.32241379310344
365733.0,-54.67,-13.94,-0.86,5.94,-0.24,-3.11,-5.42,-1.2,-0.36,16.37,100019.86,115.79,117.03,145.56,0.0,vol 6,9.283,112.32241379310344
365743.0,-54.69,-13.91,-0.86,5.96,-0.18,-3.29,-4.78,-1.18,0.11,16.37,100019.86,115.31,116.86,145.56,0.0,vol 6,9.293,111.84241379310345
365753.0,-54.73,-13.88,-0.85,6.14,-0.18,-3.53,-4.09,-1.17,0.6,16.37,100025.55,115.31,116.7,145.56,0.0,vol 6,9.303,111.84241379310345
365763.0,-54.77,-13.88,-0.84,6.22,-0.22,-3.61,-3.37,-1.17,1.1,16.37,100025.55,115.31,116.57,145.56,0.0,vol 6,9.313,111.84241379310345
365773.0,-54.83,-13.89,-0.83,6.16,-0.31,-3.56,-2.65,-1.21,1.61,16.37,100025.55,115.31,116.44,145.56,0.0,vol 6,9.323,111.84241379310345
365783.0,-54.9,-13.88,-0.81,6.02,-0.46,-3.54,-1.95,-1.28,2.13,16.37,100030.41,114.9,116.29,145.56,0.0,vol 6,9.333,111.43241379310344
365793.0,-55.03,-13.83,-0.78,5.86,-0.81,-3.61,-1.28,-1.36,2.65,16.37,100030.41,114.9,116.15,145.56,0.0,vol 6,9.343,111.43241379310344
365803.0,-55.21,-13.72,-0.75,5.73,-1.36,-3.83,-0.64,-1.45,3.14,16.37,100030.41,114.9,116.02,145.56,0.0,vol 6,9.353,111.43241379310344
365813.0,-55.44,-13.55,-0.71,5.44,-2.05,-4.09,-0.03,-1.5,3.59,16.37,100030.41,114.9,115.91,145.56,0.0,vol 6,9.363,111.43241379310344
365823.0,-55.67,-13.34,-0.67,5.09,-2.82,-4.37,0.56,-1.53,4.0,16.37,100034.7,114.54,115.77,145.56,0.0,vol 6,9.373,111.07241379310344
365833.0,-55.91,-13.13,-0.63,4.78,-3.69,-4.66,1.1,-1.54,4.35,16.37,100034.7,114.54,115.65,145.56,0.0,vol 6,9.383,111.07241379310344
365843.0,-56.1,-12.99,-0.58,4.84,-4.77,-5.09,1.6,-1.49,4.63,16.37,100034.7,114.54,115.54,145.56,0.0,vol 6,9.393,111.07241379310344
365853.0,-56.26,-12.91,-0.54,5.45,-6.32,-5.74,2.07,-1.39,4.83,16.37,100034.7,114.54,115.44,145.56,0.0,vol 6,9.403,111.07241379310344
365863.0,-56.4,-12.84,-0.49,6.33,-8.46,-6.65,2.51,-1.19,4.87,16.37,100040.05,114.09,115.31,145.56,0.0,vol 6,9.413,110.62241379310343
365873.0,-56.54,-12.76,-0.44,7.06,-10.87,-7.37,2.87,-0.88,4.68,16.37,100040.05,114.09,115.18,145.56,0.0,vol 6,9.423,110.62241379310343
365883.0,-56.65,-12.68,-0.4,7.15,-12.49,-7.43,3.1,-0.51,4.27,16.37,100040.05,114.09,115.08,145.56,0.0,vol 6,9.433,110.62241379310343
365893.0,-56.77,-12.61,-0.36,6.62,-13.01,-6.68,3.21,-0.14,3.76,16.37,100045.35,113.65,114.93,145.56,0.0,vol 6,9.443,110.18241379310344
365903.0,-56.9,-12.54,-0.33,5.77,-12.72,-5.35,3.26,0.16,3.28,16.36,100045.35,113.65,114.8,145.56,0.0,vol 6,9.453,110.18241379310344
365913.0,-57.03,-12.48,-0.3,4.91,-11.96,-3.92,3.27,0.36,2.92,16.36,100045.35,113.65,114.69,145.56,0.0,vol 6,9.463,110.18241379310344
365923.0,-57.18,-12.39,-0.27,4.0,-11.15,-2.63,3.3,0.48,2.68,16.36,100045.35,113.65,114.58,145.56,0.0,vol 6,9.473,110.18241379310344
365932.0,-57.33,-12.3,-0.25,3.21,-10.44,-1.48,3.36,0.55,2.58,16.36,100049.88,113.27,114.45,145.56,0.0,vol 6,9.482,109.80241379310344
365942.0,-57.45,-12.19,-0.22,2.59,-10.01,-0.57,3.45,0.61,2.58,16.36,100049.88,113.27,114.33,145.56,0.0,vol 6,9.492,109.80241379310344
365952.0,-57.52,-12.1,-0.19,2.17,-9.97,0.11,3.53,0.66,2.62,16.36,100049.88,113.27,114.23,145.56,0.0,vol 6,9.502,109.80241379310344
365962.0,-57.54,-12.02,-0.17,1.96,-10.48,0.49,3.52,0.71,2.64,16.36,100049.88,113.27,114.13,145.56,0.0,vol 6,9.512,109.80241379310344
365972.0,-57.57,-11.96,-0.14,1.81,-11.31,0.57,3.29,0.71,2.53,16.36,100054.02,112.92,114.01,145.56,0.0,vol 6,9.522,109.45241379310345
365983.0,-57.61,-11.9,-0.12,1.68,-12.36,0.23,2.77,0.59,2.26,16.36,100054.02,112.92,113.9,145.56,0.0,vol 6,9.533,109.45241379310345
365993.0,-57.61,-11.87,-0.1,1.67,-13.25,-0.1,1.95,0.34,1.83,16.36,100054.02,112.92,113.8,145.56,0.0,vol 6,9.543,109.45241379310345
366002.0,-57.6,-11.87,-0.09,1.69,-13.59,-0.42,0.91,0.01,1.29,16.36,100054.02,112.44,113.67,145.56,0.0,vol 6,9.552,108.97241379310344
366012.0,-57.61,-11.86,-0.08,1.58,-13.14,-0.4,-0.16,-0.29,0.74,16.36,100059.72,112.44,113.54,145.56,0.0,vol 6,9.562,108.97241379310344
366022.0,-57.66,-11.83,-0.08,1.31,-12.41,0.14,-1.09,-0.47,0.28,16.36,100059.72,112.44,113.43,145.56,0.0,vol 6,9.572,108.97241379310344
366032.0,-57.68,-11.79,-0.08,1.0,-11.65,0.72,-1.81,-0.55,-0.02,16.36,100059.72,112.44,113.33,145.56,0.0,vol 6,9.582,108.97241379310344
366042.0,-57.7,-11.78,-0.08,0.82,-10.87,0.83,-2.33,-0.61,-0.2,16.36,100065.08,111.99,113.2,145.56,0.0,vol 6,9.592,108.52241379310344
366052.0,-57.81,-11.76,-0.08,0.68,-10.05,0.16,-2.69,-0.71,-0.28,16.36,100065.08,111.99,113.08,145.56,0.0,vol 6,9.602,108.52241379310344
366062.0,-57.77,-11.73,-0.09,0.46,-9.39,-0.83,-2.96,-0.87,-0.32,16.36,100065.08,111.99,112.97,145.56,0.0,vol 6,9.612,108.52241379310344
366072.0,-57.61,-11.69,-0.09,0.26,-8.77,-1.6,-3.13,-1.08,-0.32,16.36,100065.08,111.99,112.87,145.56,0.0,vol 6,9.622,108.52241379310344
366082.0,-57.49,-11.71,-0.09,0.25,-8.55,-2.15,-3.23,-1.29,-0.28,16.36,100071.2,111.47,112.73,145.56,0.0,vol 6,9.632,108.00241379310344
366093.0,-57.52,-11.74,-0.1,0.33,-8.89,-2.23,-3.3,-1.45,-0.26,16.36,100071.2,111.47,112.6,145.56,0.0,vol 6,9.643,108.00241379310344
366103.0,-57.72,-11.73,-0.1,0.24,-9.2,-1.63,-3.33,-1.56,-0.2,16.36,100071.2,111.47,112.49,145.56,0.0,vol 6,9.653,108.00241379310344
366113.0,-57.84,-11.72,-0.1,0.16,-9.51,-1.31,-3.26,-1.64,-0.11,16.36,100071.2,111.08,112.35,145.56,0.0,vol 6,9.663,107.61241379310344
366123.0,-57.81,-11.73,-0.1,0.1,-9.34,-1.55,-3.12,-1.73,-0.0,16.36,100075.89,111.08,112.22,145.56,0.0,vol 6,9.673,107.61241379310344
366133.0,-57.62,-11.71,-0.1,-0.06,-8.59,-2.28,-2.92,-1.88,0.1,16.36,100075.89,111.08,112.11,145.56,0.0,vol 6,9.683,107.61241379310344
366143.0,-57.36,-11.67,-0.1,-0.27,-7.91,-3.2,-2.7,-2.13,0.19,16.36,100075.89,111.08,112.01,145.56,0.0,vol 6,9.693,107.61241379310344
366153.0,-57.15,-11.66,-0.09,-0.4,-7.53,-3.95,-2.44,-2.43,0.26,16.36,100082.2,110.55,111.86,145.56,0.0,vol 6,9.703,107.08241379310344
366163.0,-57.06,-11.68,-0.09,-0.41,-7.35,-4.34,-2.15,-2.72,0.32,16.36,100082.2,110.55,111.73,145.56,0.0,vol 6,9.713,107.08241379310344
366173.0,-57.1,-11.7,-0.09,-0.44,-7.44,-4.27,-1.83,-2.94,0.42,16.36,100082.2,110.55,111.61,145.56,0.0,vol 6,9.723,107.08241379310344
366183.0,-57.19,-11.71,-0.08,-0.52,-7.61,-4.06,-1.47,-3.09,0.59,16.36,100082.2,110.55,111.5,145.56,0.0,vol 6,9.733,107.08241379310344
366193.0,-57.17,-11.72,-0.07,-0.6,-7.53,-4.14,-1.11,-3.22,0.77,16.36,100088.39,110.03,111.36,145.56,0.0,vol 6,9.743,106.56241379310345
